C:\Users\eric\Documents\ML - ver2\data_2017-05-23-08-26-46.csv,linear scale factor,100
time,posX,posY,posZ,angAlpha,angBeta,angGamma,velX,velY,velZ,aVelAlpha,aVelBeta,aVelGamma
08:26:46.193 AM,141.0707, 133.0804, -282.0103,346.2087, 182.1192, 344.8844,141.0707, 133.0804, -282.0103,346.2087, 182.1192, 344.8844
08:26:46.196 AM,141.0707, 133.0804, -282.0103,346.2087, 182.1192, 344.8844,0, 0, 0,0, 0, 0
08:26:46.457 AM,141.0715, 133.0861, -282.0082,346.2061, 182.1184, 344.8854,0.000793457, 0.005706787, 0.002105713,-0.002593994, -0.0008087158, 0.0009460449
08:26:46.467 AM,141.0085, 133.0394, -282.001,346.219, 182.1524, 344.873,-0.06298828, -0.04669189, 0.007232666,0.01290894, 0.03405762, -0.01239014
08:26:46.474 AM,141.0469, 133.0322, -282.0318,346.23, 182.1306, 344.873,0.03839111, -0.007263184, -0.03082275,0.01098633, -0.02183533, 3.051758E-05
08:26:46.483 AM,141.0646, 133.0605, -282.0299,346.2273, 182.1223, 344.8822,0.01763916, 0.02833557, 0.001861572,-0.002685547, -0.008239746, 0.009185791
08:26:46.494 AM,141.0554, 133.0913, -282.0195,346.2279, 182.1256, 344.8934,-0.009155273, 0.0308075, 0.01040649,0.0006408691, 0.003250122, 0.01116943
08:26:46.504 AM,141.0624, 133.0266, -282.0393,346.2321, 182.1255, 344.8692,0.006942749, -0.06472778, -0.01977539,0.004180908, -7.629395E-05, -0.02416992
08:26:46.515 AM,141.0677, 133.0751, -282.0289,346.2274, 182.1202, 344.8862,0.005386353, 0.04853821, 0.01040649,-0.004669189, -0.005340576, 0.01702881
08:26:46.527 AM,141.0497, 133.0162, -282.0371,346.2375, 182.1336, 344.8672,-0.01809692, -0.05897522, -0.008178711,0.01004028, 0.01338196, -0.01898193
08:26:46.537 AM,141.0686, 133.0524, -282.0407,346.2278, 182.1196, 344.8748,0.01893616, 0.0362854, -0.003601074,-0.009643555, -0.01396179, 0.007598877
08:26:46.548 AM,141.0628, 133.0715, -282.0386,346.2268, 182.1206, 344.8835,-0.00579834, 0.019104, 0.002075195,-0.001068115, 0.0009918213, 0.008666992
08:26:46.560 AM,141.036, 133.0449, -282.0345,346.2275, 182.1359, 344.8723,-0.02680969, -0.02667236, 0.004089355,0.0007629395, 0.01530457, -0.01119995
08:26:46.571 AM,141.0405, 133.0618, -282.0374,346.2329, 182.1327, 344.879,0.004562378, 0.01696777, -0.002838135,0.005340576, -0.003173828, 0.006652832
08:26:46.584 AM,141.0643, 133.0969, -282.042,346.2209, 182.1215, 344.8879,0.02374268, 0.03503418, -0.004638672,-0.01193237, -0.01124573, 0.00894165
