C:\Users\eric\Documents\ML - ver2\data_2017-05-23-09-10-48.csv,linear scale factor,100
time,posX,posY,posZ,angAlpha,angBeta,angGamma,velX,velY,velZ,aVelAlpha,aVelBeta,aVelGamma
09:10:48.991 AM,164.0378, 139.8953, -229.0473,352.5256, 194.7395, 349.0715,164.0378, 139.8953, -229.0473,352.5256, 194.7395, 349.0715
09:10:48.995 AM,164.0378, 139.8953, -229.0473,352.5256, 194.7395, 349.0715,0, 0, 0,0, 0, 0
09:10:49.265 AM,164.0479, 139.9017, -229.0496,352.5261, 194.7341, 349.0746,0.01014709, 0.006393433, -0.002334595,0.0004577637, -0.005310059, 0.003112793
09:10:49.281 AM,157.2882, 179.9645, -213.6012,12.84776, 205.5546, 9.832353,-6.759766, 40.06282, 15.44847,-339.6783, 10.82048, -339.2422
09:10:49.295 AM,160.7302, 184.3381, -209.7652,18.64418, 213.2641, 17.16618,3.442078, 4.373611, 3.835953,5.796413, 7.709473, 7.333825
09:10:49.303 AM,153.1813, 187.3149, -206.0459,17.46345, 219.8108, 18.80382,-7.54895, 2.976776, 3.719269,-1.180725, 6.546692, 1.63764
09:10:49.314 AM,147.8694, 189.4071, -203.4136,16.29416, 223.32, 19.08684,-5.311935, 2.092255, 2.63237,-1.169291, 3.509171, 0.2830238
09:10:49.324 AM,142.4854, 190.7985, -200.8862,15.33334, 226.8518, 19.21489,-5.383926, 1.391403, 2.52742,-0.9608212, 3.531815, 0.1280499
09:10:49.348 AM,126.0879, 193.419, -193.3605,13.02324, 238.0549, 19.36212,-16.3975, 2.620483, 7.525604,-2.3101, 11.20309, 0.1472244
09:10:49.358 AM,124.0831, 191.8494, -193.4912,13.31738, 239.096, 19.14008,-2.004791, -1.569565, -0.130661,0.2941427, 1.041092, -0.2220345
09:10:49.370 AM,117.5181, 189.3751, -191.9872,13.53552, 243.5706, 19.06404,-6.56501, -2.47435, 1.504059,0.2181358, 4.474655, -0.07603836
09:10:49.380 AM,111.9366, 185.4317, -191.6518,14.34854, 247.5253, 19.14731,-5.581535, -3.94342, 0.3353882,0.8130198, 3.954636, 0.08327103
09:10:49.391 AM,106.7681, 178.5858, -192.422,15.98123, 251.2937, 19.41144,-5.168518, -6.84584, -0.7702637,1.632692, 3.768417, 0.264122
09:10:49.416 AM,91.70992, 162.5587, -191.0756,18.85557, 261.2695, 19.71753,-15.05816, -16.02716, 1.34642,2.874335, 9.9758, 0.3060894
09:10:49.429 AM,91.71751, 163.5024, -190.6556,18.62086, 260.5711, 19.25344,0.007598877, 0.9437408, 0.4199677,-0.2347107, -0.6983948, -0.4640903
09:10:49.437 AM,87.05663, 162.8492, -188.0512,18.17872, 262.987, 18.77413,-4.660881, -0.6531982, 2.604401,-0.4421349, 2.415924, -0.4793053
09:10:49.448 AM,82.70335, 162.7376, -185.2071,17.59565, 265.3585, 18.35172,-4.353279, -0.111618, 2.844131,-0.5830765, 2.37146, -0.4224072
09:10:49.458 AM,79.42691, 162.0826, -183.3339,17.33466, 267.3549, 18.20086,-3.276443, -0.6550446, 1.873169,-0.2609901, 1.996429, -0.1508617
09:10:49.481 AM,72.85777, 152.2296, -182.0359,18.83794, 272.9099, 19.32632,-6.569138, -9.852951, 1.29805,1.503284, 5.555023, 1.12546
09:10:49.504 AM,73.91909, 142.6982, -185.2291,21.26908, 274.1226, 21.20451,1.061317, -9.531403, -3.193207,2.431135, 1.212646, 1.878185
09:10:49.525 AM,77.98504, 132.5489, -189.4868,24.40917, 273.3081, 23.11283,4.065948, -10.14926, -4.25769,3.140093, -0.8144226, 1.908323
09:10:49.537 AM,80.48375, 131.29, -191.1106,25.22931, 271.8964, 23.36831,2.498711, -1.258957, -1.623825,0.8201389, -1.411713, 0.2554817
09:10:49.548 AM,83.7752, 125.2407, -193.6011,27.32169, 271.0056, 24.49693,3.291451, -6.049271, -2.490494,2.092382, -0.8908691, 1.128618
09:10:49.559 AM,86.89018, 120.2242, -195.6296,29.12674, 270.3662, 25.63358,3.114983, -5.016541, -2.028458,1.805048, -0.6393433, 1.136654
09:10:49.581 AM,95.52442, 106.9607, -199.917,33.94209, 269.2621, 29.09083,8.634239, -13.26349, -4.287415,4.815351, -1.104126, 3.457245
09:10:49.607 AM,102.399, 99.53114, -202.3428,37.04014, 268.3344, 31.67132,6.874596, -7.429543, -2.425873,3.098053, -0.9276428, 2.580494
09:10:49.626 AM,105.4286, 98.9134, -202.776,38.11849, 266.8852, 32.15034,3.029572, -0.6177368, -0.4331512,1.07835, -1.449249, 0.4790192
