C:\Users\eric\Documents\ML - ver2\data_2017-05-23-07-59-52.csv,linear scale factor,100
time,posX,posY,posZ,angAlpha,angBeta,angGamma,velX,velY,velZ,aVelAlpha,aVelBeta,aVelGamma
07:59:52.074 AM,170.5746, 133.7849, -285.8909,344.7285, 167.2205, 345.1687,170.5746, 133.7849, -285.8909,344.7285, 167.2205, 345.1687
07:59:52.078 AM,170.5746, 133.7849, -285.8909,344.7285, 167.2205, 345.1687,0, 0, 0,0, 0, 0
07:59:52.226 AM,170.5703, 133.7847, -285.8899,344.7279, 167.2232, 345.1685,-0.00428772, -0.000213623, 0.001037598,-0.0006408691, 0.002655029, -0.0001220703
07:59:52.234 AM,170.5611, 133.771, -285.8923,344.7378, 167.2283, 345.1664,-0.009262085, -0.01371765, -0.002471924,0.009887695, 0.005126953, -0.002105713
07:59:52.240 AM,170.5613, 133.774, -285.8871,344.7292, 167.2307, 345.1619,0.0002593994, 0.002990723, 0.005249023,-0.008575439, 0.002410889, -0.004516602
07:59:52.251 AM,170.5402, 133.7438, -285.8857,344.7196, 167.2423, 345.1467,-0.02113342, -0.0302124, 0.001434326,-0.00958252, 0.01156616, -0.01522827
07:59:52.262 AM,170.56, 133.7948, -285.8847,344.7357, 167.2285, 345.1731,0.01980591, 0.05101013, 0.0009155273,0.01611328, -0.01374817, 0.02642822
07:59:52.273 AM,170.5242, 133.7789, -285.8816,344.7176, 167.2469, 345.159,-0.03579712, -0.01586914, 0.003112793,-0.01812744, 0.01834106, -0.01409912
07:59:52.284 AM,170.5421, 133.7265, -285.8959,344.7155, 167.2455, 345.1378,0.01783752, -0.05245972, -0.01428223,-0.002166748, -0.001403809, -0.02124023
07:59:52.295 AM,170.5354, 133.8019, -285.8728,344.723, 167.2442, 345.1676,-0.006698608, 0.07542419, 0.02310181,0.007568359, -0.001312256, 0.02981567
07:59:52.306 AM,170.5739, 133.7762, -285.8899,344.7284, 167.2256, 345.1587,0.03858948, -0.02566528, -0.01705933,0.005371094, -0.01855469, -0.008880615
