C:\Users\eric\Documents\ML - ver2\data_2017-05-23-07-59-11.csv,linear scale factor,100
time,posX,posY,posZ,angAlpha,angBeta,angGamma,velX,velY,velZ,aVelAlpha,aVelBeta,aVelGamma
07:59:11.956 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:11.960 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.038 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.045 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.065 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.073 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.085 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.095 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.106 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.118 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.129 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.140 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.152 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.163 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.173 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.184 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.195 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.206 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.217 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.240 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.245 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.251 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.262 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.273 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.284 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.295 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.307 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.318 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.329 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.340 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.352 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.363 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.374 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.385 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.396 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.407 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.418 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.430 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
07:59:12.441 AM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
