C:\Users\eric\Documents\ML - ver2\data_2017-05-22-14-47-30.csv,linear scale factor,100
time,posX,posY,posZ,angAlpha,angBeta,angGamma,velX,velY,velZ,aVelAlpha,aVelBeta,aVelGamma
02:47:30.996 PM,136.9783, 141.9066, -294.1021,350.5633, 181.4018, 348.7796,136.9783, 141.9066, -294.1021,350.5633, 181.4018, 348.7796
02:47:31.001 PM,136.9783, 141.9066, -294.1021,350.5633, 181.4018, 348.7796,0, 0, 0,0, 0, 0
02:47:31.189 PM,136.979, 141.9076, -294.0996,350.5649, 181.4019, 348.7819,0.0006408691, 0.0009765625, 0.002563477,0.001586914, 6.103516E-05, 0.002258301
02:47:31.200 PM,136.9467, 141.94, -294.1421,350.5682, 181.4099, 348.7769,-0.0322113, 0.03237915, -0.0425415,0.003326416, 0.007980347, -0.004943848
02:47:31.212 PM,136.943, 141.978, -294.1227,350.5665, 181.4133, 348.7844,-0.003768921, 0.03797913, 0.01940918,-0.001739502, 0.003463745, 0.007446289
02:47:31.222 PM,136.9957, 141.9276, -294.1649,350.5942, 181.3905, 348.7791,0.05271912, -0.05039978, -0.04217529,0.02770996, -0.02285767, -0.005279541
02:47:31.243 PM,136.8927, 142.0327, -294.0869,350.5037, 181.4266, 348.7735,-0.102951, 0.1051636, 0.07800293,-0.09051514, 0.03608704, -0.005645752
02:47:31.252 PM,136.8541, 142.0382, -294.0688,350.5157, 181.45, 348.7809,-0.03866577, 0.005477905, 0.01812744,0.01199341, 0.02346802, 0.007446289
02:47:31.263 PM,136.8725, 141.9827, -294.0981,350.5238, 181.4406, 348.7626,0.01841736, -0.05545044, -0.02929688,0.008117676, -0.009475708, -0.01834106
02:47:31.277 PM,136.9206, 142.015, -294.1097,350.5342, 181.4193, 348.7792,0.04808044, 0.03225708, -0.01168823,0.01040649, -0.02120972, 0.01660156
02:47:31.285 PM,136.8871, 142.1105, -294.0695,350.5327, 181.4386, 348.812,-0.03344727, 0.09553528, 0.04022217,-0.001464844, 0.01928711, 0.03283691
02:47:31.296 PM,136.9697, 142.0902, -294.1151,350.5718, 181.4035, 348.8235,0.08258057, -0.02035522, -0.04559326,0.03909302, -0.03511047, 0.01144409
02:47:31.307 PM,136.9734, 142.0779, -294.1196,350.5547, 181.3982, 348.8125,0.003723145, -0.01225281, -0.004516602,-0.01715088, -0.005355835, -0.01098633
02:47:31.318 PM,136.8655, 142.0358, -294.0854,350.5027, 181.4431, 348.771,-0.1079559, -0.04216003, 0.03421021,-0.05197144, 0.04490662, -0.04150391
02:47:31.329 PM,136.9534, 142.0213, -294.1404,350.5228, 181.4052, 348.7708,0.08795166, -0.01445007, -0.05493164,0.0201416, -0.03790283, -0.0001525879
02:47:31.340 PM,136.946, 142.1124, -294.1035,350.5587, 181.4212, 348.8254,-0.007476807, 0.09103394, 0.03683472,0.03582764, 0.01603699, 0.05462646
02:47:31.351 PM,136.9943, 142.0935, -294.1321,350.5838, 181.4029, 348.832,0.0483551, -0.01887512, -0.02859497,0.025177, -0.01826477, 0.006561279
02:47:31.363 PM,137.0259, 142.1581, -294.1357,350.6159, 181.3901, 348.8692,0.03161621, 0.06463623, -0.003601074,0.03210449, -0.01281738, 0.03717041
02:47:31.374 PM,136.9466, 142.2012, -294.0723,350.5633, 181.4211, 348.8618,-0.07931519, 0.04309082, 0.06338501,-0.0526123, 0.0309906, -0.007385254
02:47:31.386 PM,136.9547, 142.0787, -294.1144,350.5747, 181.4179, 348.8212,0.008071899, -0.1224976, -0.04208374,0.01138306, -0.003189087, -0.04055786
02:47:31.396 PM,137.1819, 142.1665, -294.1984,350.6876, 181.3276, 348.9063,0.2272491, 0.0877533, -0.08398438,0.1128845, -0.09031677, 0.08502197
02:47:31.409 PM,136.8724, 141.9175, -294.1206,350.5074, 181.4407, 348.724,-0.3095398, -0.2489624, 0.07778931,-0.1802063, 0.1130524, -0.1822815
02:47:31.419 PM,136.7213, 141.5927, -294.147,350.3589, 181.4823, 348.5357,-0.151062, -0.3247528, -0.02636719,-0.1484375, 0.04165649, -0.1882935
02:47:31.430 PM,137.1141, 142.3215, -294.1175,350.6531, 181.3606, 348.9485,0.3927612, 0.728775, 0.02944946,0.2941284, -0.1217499, 0.4127808
02:47:31.441 PM,137.1723, 142.493, -294.0872,350.7332, 181.3524, 349.0527,0.05818176, 0.1714935, 0.03030396,0.08013916, -0.008148193, 0.1042786
02:47:31.452 PM,137.0082, 142.125, -294.1212,350.6078, 181.3979, 348.8538,-0.1640778, -0.367981, -0.03399658,-0.1253662, 0.04550171, -0.1989746
02:47:31.463 PM,136.9318, 141.7897, -294.19,350.5582, 181.4139, 348.7059,-0.07643127, -0.3353271, -0.0687561,-0.04968262, 0.01596069, -0.1478882
02:47:31.474 PM,137.0361, 141.8592, -294.2059,350.6242, 181.378, 348.7647,0.1043701, 0.06950378, -0.01596069,0.06607056, -0.03587341, 0.05883789
02:47:31.485 PM,137.225, 142.2654, -294.1693,350.7242, 181.3129, 348.9634,0.188858, 0.406189, 0.03665161,0.09997559, -0.06509399, 0.1986694
02:47:31.497 PM,137.1154, 141.8503, -294.2492,350.668, 181.3424, 348.7755,-0.1095428, -0.4151459, -0.07992554,-0.0562439, 0.02949524, -0.1879272
02:47:31.508 PM,136.9183, 141.6401, -294.2088,350.4655, 181.3972, 348.6083,-0.1971283, -0.2101593, 0.04040527,-0.2024231, 0.05476379, -0.1671753
02:47:31.519 PM,136.6514, 140.8368, -294.3206,350.2092, 181.4575, 348.1761,-0.266922, -0.8032684, -0.1118164,-0.2563477, 0.06036377, -0.4321594
02:47:31.532 PM,136.5877, 139.1192, -294.7798,349.9319, 181.3896, 347.3763,-0.06370544, -1.717651, -0.459198,-0.2772522, -0.06796265, -0.7997742
02:47:31.541 PM,139.375, 138.8951, -295.9134,349.1834, 179.7098, 346.9911,2.787262, -0.2240601, -1.133545,-0.7485046, -1.679749, -0.3852234
02:47:31.552 PM,142.8617, 136.9963, -297.7154,348.3799, 177.6801, 345.9765,3.486755, -1.898819, -1.802032,-0.8035583, -2.029678, -1.014648
02:47:31.563 PM,147.0968, 134.4413, -299.8465,347.6473, 175.3297, 344.7459,4.235062, -2.554977, -2.131073,-0.7325439, -2.350479, -1.230591
02:47:31.574 PM,151.3179, 131.1719, -302.0403,346.7191, 173.0892, 343.0962,4.22113, -3.26944, -2.193787,-0.9282837, -2.240509, -1.649689
02:47:31.586 PM,153.9215, 127.2782, -303.6153,345.3552, 171.8024, 340.9846,2.603638, -3.893669, -1.575012,-1.363861, -1.286758, -2.111572
02:47:31.597 PM,155.6664, 126.1912, -304.2229,344.6001, 170.7759, 340.1625,1.744812, -1.087029, -0.607605,-0.7550659, -1.02652, -0.822113
02:47:31.610 PM,157.4802, 128.3329, -304.3213,344.709, 169.406, 340.8563,1.813843, 2.141739, -0.09838867,0.1088257, -1.369873, 0.6937561
02:47:31.619 PM,160.1809, 134.4347, -303.8004,346.7404, 167.3553, 343.7722,2.700684, 6.101761, 0.520874,2.031403, -2.050735, 2.915985
02:47:31.631 PM,163.6093, 141.1662, -303.1734,349.3465, 165.3219, 347.0547,3.428467, 6.731537, 0.6269836,2.606171, -2.033325, 3.282501
02:47:31.641 PM,168.4983, 150.884, -301.9572,353.2124, 163.3344, 351.7108,4.888962, 9.717834, 1.216187,3.865906, -1.987549, 4.656036
02:47:31.653 PM,173.3801, 159.6127, -300.5801,356.3695, 161.9081, 355.713,4.881821, 8.728699, 1.377136,3.157104, -1.4263, 4.002258
02:47:31.664 PM,177.9441, 167.2644, -299.1123,358.6312, 160.7611, 359.0054,4.563965, 7.651672, 1.467773,2.261688, -1.147003, 3.292328
02:47:31.675 PM,181.7542, 173.1053, -297.9535,0.201314, 159.783, 1.357931,3.810089, 5.840851, 1.158783,-358.4299, -0.9780731, -357.6474
02:47:31.686 PM,184.376, 176.9891, -297.1841,0.568664, 158.6449, 2.532191,2.621826, 3.883835, 0.7694702,0.3673499, -1.138077, 1.17426
02:47:31.697 PM,183.7831, 180.1382, -296.0129,358.8793, 157.9627, 2.789783,-0.5929565, 3.149139, 1.171143,358.3106, -0.6822052, 0.2575915
02:47:31.709 PM,182.1457, 182.2778, -295.0703,356.977, 157.6091, 2.555741,-1.63736, 2.139542, 0.9425659,-1.902283, -0.3536377, -0.2340415
02:47:31.721 PM,178.5426, 184.3474, -293.691,354.0541, 157.7964, 2.044036,-3.603073, 2.06958, 1.379333,-2.922943, 0.1872559, -0.5117054
02:47:31.731 PM,173.2418, 186.2407, -291.9632,350.7797, 158.7868, 1.330358,-5.300842, 1.893295, 1.727783,-3.274384, 0.9904327, -0.7136775
02:47:31.742 PM,167.287, 188.2119, -289.9132,347.5694, 160.2837, 0.5963371,-5.954803, 1.971237, 2.049988,-3.210297, 1.496887, -0.7340213
02:47:31.754 PM,161.8863, 189.8618, -287.9572,344.9701, 161.8434, 359.9211,-5.400665, 1.649902, 1.956024,-2.599274, 1.559708, 359.3247
02:47:31.765 PM,155.5085, 191.3196, -285.75,342.4012, 164.0272, 359.0139,-6.377838, 1.457809, 2.207245,-2.56897, 2.183823, -0.9071045
