C:\Users\eric\Documents\ML - ver2\data_2017-05-23-08-49-51.csv,linear scale factor,100
time,posX,posY,posZ,angAlpha,angBeta,angGamma,velX,velY,velZ,aVelAlpha,aVelBeta,aVelGamma
08:49:51.862 AM,80.90837, 123.6707, -191.7305,1.680563, 243.024, 351.9948,80.90837, 123.6707, -191.7305,1.680563, 243.024, 351.9948
08:49:51.867 AM,80.90837, 123.6707, -191.7305,1.680563, 243.024, 351.9948,0, 0, 0,0, 0, 0
08:49:52.139 AM,80.90966, 123.67, -191.7342,1.680568, 243.0219, 351.9933,0.001289368, -0.0006637573, -0.003738403,5.125999E-06, -0.002166748, -0.001464844
08:49:52.148 AM,80.899, 123.5884, -191.7011,1.701029, 243.0487, 352.0112,-0.01065826, -0.08158875, 0.03314209,0.02046072, 0.02680969, 0.01785278
08:49:52.157 AM,80.95385, 123.6938, -191.764,1.686933, 243.0039, 352.0209,0.05484772, 0.1054153, -0.0629425,-0.01409566, -0.04481506, 0.009735107
08:49:52.168 AM,80.94122, 123.6305, -191.7264,1.694213, 243.0231, 352.021,-0.01262665, -0.06337738, 0.03765869,0.007279515, 0.01925659, 9.155273E-05
08:49:52.179 AM,80.91933, 123.5797, -191.7242,1.701729, 243.0326, 352.0102,-0.02188873, -0.05073547, 0.002166748,0.007515907, 0.009490967, -0.01083374
08:49:52.189 AM,80.94425, 123.5938, -191.7403,1.697549, 243.0159, 352.0105,0.0249176, 0.01403809, -0.01612854,-0.004179478, -0.01669312, 0.0002746582
08:49:52.201 AM,80.9504, 123.6166, -191.727,1.694539, 243.0177, 352.0167,0.006149292, 0.02281952, 0.01335144,-0.003010273, 0.001800537, 0.006225586
08:49:52.214 AM,80.94148, 123.6159, -191.721,1.692796, 243.0221, 352.0143,-0.008918762, -0.0006942749, 0.005966187,-0.00174284, 0.004394531, -0.002441406
08:49:52.234 AM,80.93711, 123.6001, -191.7249,1.692897, 243.0205, 352.0078,-0.004371643, -0.01574707, -0.003845215,0.0001004934, -0.001647949, -0.006469727
08:49:52.256 AM,80.90445, 123.6376, -191.6909,1.689941, 243.0472, 352.0194,-0.03266144, 0.03742981, 0.03395081,-0.002955914, 0.02670288, 0.01159668
08:49:52.267 AM,80.93283, 123.634, -191.7132,1.686779, 243.0276, 352.0118,0.02838135, -0.003608704, -0.02223206,-0.003161669, -0.01956177, -0.007568359
08:49:52.279 AM,80.94137, 123.6351, -191.7191,1.683279, 243.0207, 352.008,0.008537292, 0.001190186, -0.005950928,-0.003500223, -0.00692749, -0.003814697
08:49:52.292 AM,80.93202, 123.6229, -191.7157,1.687592, 243.0279, 352.0087,-0.009346008, -0.01225281, 0.003417969,0.004312754, 0.007171631, 0.0007324219
08:49:52.301 AM,80.92914, 123.6007, -191.7147,1.687912, 243.0258, 352.0003,-0.002883911, -0.0222168, 0.0009460449,0.0003205538, -0.002075195, -0.008392334
08:49:52.312 AM,80.91751, 123.6124, -191.7046,1.687992, 243.0361, 352.0051,-0.0116272, 0.01168823, 0.01016235,8.022785E-05, 0.01031494, 0.00479126
08:49:52.323 AM,80.95428, 123.6921, -191.7527,1.680934, 243.0054, 352.0098,0.03676605, 0.07975006, -0.04811096,-0.007058382, -0.0307312, 0.004669189
08:49:52.334 AM,80.93596, 123.6272, -191.7201,1.687348, 243.027, 352.0114,-0.01831818, -0.06496429, 0.032547,0.006413937, 0.02163696, 0.001586914
08:49:52.346 AM,80.94105, 123.6434, -191.721,1.685547, 243.0253, 352.0159,0.005088806, 0.01628113, -0.0008544922,-0.001800537, -0.001678467, 0.004516602
08:49:52.356 AM,80.95467, 123.6457, -191.7307,1.678922, 243.0122, 352.0087,0.0136261, 0.002227783, -0.009674072,-0.006625772, -0.01313782, -0.007202148
08:49:52.368 AM,80.92232, 123.5923, -191.7135,1.688572, 243.0298, 352.0005,-0.03235626, -0.05340576, 0.01716614,0.009650707, 0.01757813, -0.008209229
08:49:52.379 AM,80.94368, 123.6128, -191.726,1.68525, 243.0171, 352.0041,0.0213623, 0.02056885, -0.01245117,-0.003322363, -0.01268005, 0.003601074
08:49:52.390 AM,80.96882, 123.68, -191.7708,1.684555, 242.9977, 352.0098,0.02513885, 0.06718445, -0.04484558,-0.0006952286, -0.01937866, 0.00567627
08:49:52.401 AM,80.95453, 123.6326, -191.7261,1.682547, 243.0161, 352.007,-0.01428986, -0.0474472, 0.04466248,-0.002007961, 0.01835632, -0.002746582
08:49:52.413 AM,80.93526, 123.6046, -191.7209,1.688508, 243.0275, 352.0037,-0.01926422, -0.02796173, 0.005249023,0.005960822, 0.01145935, -0.003326416
08:49:52.423 AM,80.95925, 123.6269, -191.7365,1.686644, 243.0143, 352.0095,0.02398682, 0.0223465, -0.01559448,-0.001863718, -0.01318359, 0.00579834
08:49:52.435 AM,80.94876, 123.605, -191.7289,1.684273, 243.0123, 351.9965,-0.01049042, -0.02196503, 0.007583618,-0.002371073, -0.002029419, -0.01303101
08:49:52.446 AM,80.94351, 123.6227, -191.7197,1.675249, 243.0133, 351.9917,-0.005249023, 0.0177002, 0.009216309,-0.009023905, 0.0009613037, -0.004760742
08:49:52.457 AM,80.93492, 123.5977, -191.7216,1.687915, 243.0229, 351.998,-0.008590698, -0.02496338, -0.001922607,0.01266575, 0.009643555, 0.006256104
08:49:52.468 AM,80.95966, 123.612, -191.7359,1.680753, 243.0029, 351.9938,0.02474213, 0.014328, -0.01426697,-0.007161736, -0.02001953, -0.004150391
08:49:52.480 AM,80.92806, 123.5977, -191.7182,1.68725, 243.0251, 351.9962,-0.03160095, -0.01435089, 0.0177002,0.006497025, 0.02220154, 0.002380371
08:49:52.490 AM,80.92134, 123.6183, -191.709,1.683184, 243.0312, 351.9987,-0.006721497, 0.02063751, 0.009185791,-0.00406599, 0.006057739, 0.002563477
08:49:52.502 AM,80.93772, 123.6466, -191.716,1.684706, 243.0297, 352.0098,0.01638031, 0.02828217, -0.006973267,0.001522183, -0.001464844, 0.01101685
08:49:52.513 AM,80.94873, 123.6718, -191.7196,1.675553, 243.021, 352.007,0.01100922, 0.02515411, -0.003616333,-0.009153247, -0.008743286, -0.002716064
08:49:52.524 AM,80.94815, 123.689, -191.7573,1.674323, 243.0031, 351.9949,-0.000579834, 0.01726532, -0.03768921,-0.001230359, -0.01783752, -0.012146
08:49:52.535 AM,80.94521, 123.6421, -191.7273,1.682742, 243.0207, 352.006,-0.002944946, -0.04689789, 0.02999878,0.008419871, 0.01757813, 0.0111084
08:49:52.547 AM,80.91328, 123.6214, -191.7088,1.684256, 243.0384, 351.9993,-0.03192139, -0.02072144, 0.01850891,0.001513362, 0.0177002, -0.006713867
08:49:52.557 AM,80.93138, 123.6905, -191.7462,1.680395, 243.0169, 352.0045,0.01809692, 0.06904602, -0.03747559,-0.003860593, -0.02153015, 0.005249023
08:49:52.569 AM,80.91375, 123.6065, -191.7171,1.685668, 243.0328, 351.9955,-0.01763153, -0.08396912, 0.0291748,0.005273104, 0.01593018, -0.009063721
08:49:52.579 AM,80.91841, 123.6151, -191.7205,1.683417, 243.0293, 351.9957,0.00466156, 0.008628845, -0.003479004,-0.002251506, -0.003463745, 0.0001831055
08:49:52.591 AM,80.92165, 123.6885, -191.7438,1.678351, 243.0201, 352.0019,0.003234863, 0.07334137, -0.02330017,-0.00506568, -0.009277344, 0.006195068
08:49:52.602 AM,80.92889, 123.6275, -191.7216,1.681337, 243.0233, 351.9975,0.007240295, -0.06096649, 0.02218628,0.002986073, 0.003234863, -0.004394531
08:49:52.614 AM,80.91954, 123.6117, -191.7195,1.684794, 243.028, 351.9951,-0.009346008, -0.0157547, 0.002151489,0.003456712, 0.004669189, -0.002410889
08:49:52.624 AM,80.91936, 123.6829, -191.7389,1.672922, 243.0138, 351.9928,-0.0001831055, 0.07113647, -0.01940918,-0.01187217, -0.01416016, -0.002227783
08:49:52.636 AM,80.91867, 123.6031, -191.7158,1.679237, 243.0208, 351.9854,-0.0006866455, -0.07977295, 0.02308655,0.006315589, 0.007049561, -0.007446289
08:49:52.647 AM,80.92175, 123.6091, -191.7181,1.679283, 243.0196, 351.987,0.003074646, 0.005989075, -0.00227356,4.565716E-05, -0.001251221, 0.001617432
08:49:52.658 AM,80.91264, 123.6615, -191.7352,1.676735, 243.017, 351.9879,-0.009109497, 0.05239868, -0.01713562,-0.002548456, -0.002563477, 0.0008850098
08:49:52.669 AM,80.91134, 123.5865, -191.7087,1.688198, 243.0305, 351.9899,-0.001296997, -0.07500458, 0.02648926,0.01146352, 0.01344299, 0.002044678
08:49:52.681 AM,80.92511, 123.6239, -191.7112,1.677106, 243.0197, 351.99,0.01377106, 0.03738403, -0.002487183,-0.01109183, -0.01081848, 6.103516E-05
08:49:52.695 AM,80.92863, 123.6744, -191.7409,1.673888, 243.0067, 351.9882,0.003517151, 0.0504837, -0.02964783,-0.003217816, -0.01296997, -0.001831055
08:49:52.704 AM,80.90942, 123.5746, -191.7139,1.690699, 243.0288, 351.9883,-0.01921082, -0.09975433, 0.02700806,0.01681101, 0.02207947, 0.0001220703
08:49:52.713 AM,80.905, 123.6182, -191.7008,1.681318, 243.0324, 351.9933,-0.004417419, 0.04362488, 0.01307678,-0.00938189, 0.003601074, 0.0050354
08:49:52.726 AM,80.91242, 123.6657, -191.7363,1.672644, 243.0133, 351.9822,0.007423401, 0.04748535, -0.03546143,-0.008673191, -0.01902771, -0.01113892
08:49:52.736 AM,80.90055, 123.6135, -191.7052,1.685182, 243.036, 351.9948,-0.01187134, -0.05220795, 0.03103638,0.01253784, 0.02267456, 0.01266479
08:49:52.748 AM,80.89693, 123.573, -191.7146,1.689846, 243.0327, 351.984,-0.003616333, -0.04049683, -0.009414673,0.004663944, -0.003265381, -0.01083374
08:49:52.759 AM,80.92818, 123.6912, -191.7483,1.668229, 243.0021, 351.9856,0.03125, 0.1182404, -0.03369141,-0.02161741, -0.03060913, 0.001556396
08:49:52.770 AM,80.91924, 123.6271, -191.7193,1.681263, 243.0228, 351.9952,-0.00894165, -0.0641098, 0.02897644,0.01303422, 0.02061462, 0.009674072
08:49:52.781 AM,80.92303, 123.6312, -191.7237,1.683405, 243.0211, 351.9993,0.003791809, 0.004081726, -0.004318237,0.002142072, -0.001602173, 0.00402832
08:49:52.793 AM,80.92785, 123.6848, -191.755,1.673441, 243.0054, 351.9882,0.004814148, 0.0535965, -0.03135681,-0.009964347, -0.01577759, -0.01104736
08:49:52.803 AM,80.91922, 123.6462, -191.7135,1.675285, 243.0244, 351.9945,-0.008628845, -0.03862762, 0.04148865,0.001843929, 0.01904297, 0.006256104
08:49:52.815 AM,80.92982, 123.6224, -191.7318,1.683272, 243.0165, 351.994,0.01060486, -0.02379608, -0.01823425,0.007987499, -0.007873535, -0.0005187988
08:49:52.825 AM,80.93149, 123.7132, -191.7515,1.670347, 243.0062, 351.9947,0.001663208, 0.09076691, -0.01974487,-0.01292491, -0.01034546, 0.0007324219
