C:\Users\eric\Documents\ML - ver2\data_2017-06-01-16-48-13.csv,linear scale factor,100
time,posX,posY,posZ,angAlpha,angBeta,angGamma,velX,velY,velZ,aVelAlpha,aVelBeta,aVelGamma
04:48:13.840 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:13.843 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.166 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.184 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.199 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.215 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.233 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.249 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.266 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.283 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.300 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.317 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.334 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.351 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.367 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.384 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.401 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.418 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.435 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.452 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.468 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.485 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.502 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.519 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.536 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.553 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.569 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.586 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.603 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.620 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.637 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.654 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.670 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.687 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.704 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.721 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.738 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.755 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.771 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.789 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.805 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.822 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.839 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.856 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.873 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.890 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.907 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.923 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.940 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.957 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
04:48:14.974 PM,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
