C:\Users\eric\Documents\ML - ver2\data_2017-05-23-08-32-25.csv,linear scale factor,100
time,posX,posY,posZ,angAlpha,angBeta,angGamma,velX,velY,velZ,aVelAlpha,aVelBeta,aVelGamma
08:32:25.380 AM,114.0147, 130.838, -270.1718,351.3024, 197.8457, 345.8951,114.0147, 130.838, -270.1718,351.3024, 197.8457, 345.8951
08:32:25.383 AM,114.0147, 130.838, -270.1718,351.3024, 197.8457, 345.8951,0, 0, 0,0, 0, 0
08:32:25.674 AM,114.0153, 130.8311, -270.1747,351.3005, 197.8449, 345.8912,0.000617981, -0.006973267, -0.00289917,-0.001861572, -0.0008544922, -0.003814697
08:32:25.685 AM,114.0104, 130.8523, -270.1523,351.298, 197.8514, 345.9034,-0.004943848, 0.02119446, 0.0223999,-0.002502441, 0.006500244, 0.01220703
08:32:25.694 AM,114, 130.7622, -270.1261,351.3051, 197.8599, 345.8918,-0.0103302, -0.09004211, 0.0262146,0.007110596, 0.008468628, -0.01168823
08:32:25.703 AM,113.9962, 130.7721, -270.1381,351.312, 197.8612, 345.8969,-0.003822327, 0.009902954, -0.01199341,0.006896973, 0.001358032, 0.005157471
08:32:25.717 AM,114.0003, 130.7935, -270.1357,351.3169, 197.8598, 345.9077,0.004066467, 0.02142334, 0.002410889,0.004852295, -0.001464844, 0.01080322
08:32:25.726 AM,114.0176, 130.8054, -270.136,351.3064, 197.8496, 345.9084,0.01733398, 0.01182556, -0.0003662109,-0.01049805, -0.01017761, 0.0007019043
08:32:25.737 AM,114.0004, 130.7985, -270.1273,351.3117, 197.8598, 345.9091,-0.01724243, -0.006912231, 0.008666992,0.005340576, 0.01022339, 0.0007019043
08:32:25.748 AM,114.0151, 130.7775, -270.1387,351.3126, 197.851, 345.9033,0.01472473, -0.02101135, -0.01135254,0.0008544922, -0.00881958, -0.005859375
08:32:25.759 AM,114.0086, 130.7534, -270.1426,351.312, 197.8548, 345.8979,-0.006500244, -0.02404785, -0.003936768,-0.0005493164, 0.003814697, -0.005371094
08:32:25.771 AM,113.9874, 130.7628, -270.1302,351.3091, 197.8658, 345.8997,-0.02117157, 0.009368896, 0.01242065,-0.002868652, 0.01098633, 0.00177002
08:32:25.782 AM,113.983, 130.7699, -270.124,351.322, 197.87, 345.9099,-0.004440308, 0.007141113, 0.006225586,0.01287842, 0.004226685, 0.01025391
08:32:25.794 AM,114.0163, 130.7967, -270.1241,351.3072, 197.8489, 345.9152,0.03327179, 0.02674866, -6.103516E-05,-0.01480103, -0.02108765, 0.005310059
08:32:25.806 AM,113.9929, 130.7575, -270.1207,351.3157, 197.8624, 345.9061,-0.02338409, -0.03919983, 0.003326416,0.008514404, 0.01344299, -0.009155273
08:32:25.816 AM,113.9901, 130.752, -270.1194,351.3109, 197.8627, 345.9024,-0.002761841, -0.005477905, 0.001312256,-0.004852295, 0.0003814697, -0.003631592
08:32:25.827 AM,113.9994, 130.7625, -270.118,351.3044, 197.8577, 345.9042,0.009277344, 0.01049805, 0.001403809,-0.006530762, -0.005004883, 0.001739502
08:32:25.838 AM,114.0057, 130.7519, -270.1209,351.312, 197.8549, 345.9061,0.006317139, -0.01055908, -0.002929688,0.007629395, -0.002868652, 0.001922607
08:32:25.849 AM,114.0177, 130.7646, -270.1225,351.3102, 197.8482, 345.9113,0.01200104, 0.01272583, -0.001556396,-0.00177002, -0.006713867, 0.005249023
08:32:25.860 AM,114.0367, 130.7368, -270.1227,351.3012, 197.8408, 345.9043,0.01900482, -0.02786255, -0.0002441406,-0.008972168, -0.007354736, -0.007049561
08:32:25.871 AM,113.9876, 130.7065, -270.1204,351.3129, 197.8683, 345.8957,-0.04905701, -0.03033447, 0.002349854,0.01165771, 0.02748108, -0.008575439
08:32:25.883 AM,114.0135, 130.7535, -270.1227,351.3125, 197.8534, 345.9135,0.02589417, 0.04707336, -0.002288818,-0.0003967285, -0.01490784, 0.01782227
08:32:25.893 AM,114.0593, 130.7797, -270.1376,351.3108, 197.833, 345.9183,0.04571533, 0.02616882, -0.01495361,-0.001708984, -0.02038574, 0.004730225
08:32:25.905 AM,114.044, 130.8019, -270.1203,351.3032, 197.84, 345.9232,-0.01528168, 0.0222168, 0.01733398,-0.007598877, 0.006988525, 0.00491333
08:32:25.916 AM,114.0261, 130.7797, -270.114,351.3095, 197.8515, 345.9192,-0.01790619, -0.02220154, 0.006317139,0.006286621, 0.01150513, -0.003967285
08:32:25.927 AM,114.0094, 130.7902, -270.0955,351.298, 197.8616, 345.9141,-0.01663971, 0.01045227, 0.01852417,-0.01147461, 0.01011658, -0.005126953
08:32:25.938 AM,114.0235, 130.7664, -270.1077,351.3164, 197.8576, 345.9167,0.01405334, -0.02372742, -0.01220703,0.0184021, -0.00402832, 0.002593994
08:32:25.950 AM,114.0427, 130.7701, -270.1136,351.3051, 197.8461, 345.9135,0.01920319, 0.003707886, -0.005950928,-0.01132202, -0.01150513, -0.003173828
08:32:25.960 AM,114.0023, 130.7685, -270.0976,351.3042, 197.8654, 345.9119,-0.04039001, -0.001617432, 0.01602173,-0.0008544922, 0.0193634, -0.001617432
08:32:25.972 AM,114.0381, 130.7901, -270.1084,351.307, 197.8466, 345.9231,0.03581238, 0.02159119, -0.01077271,0.0027771, -0.01887512, 0.01123047
08:32:25.983 AM,114.0298, 130.7619, -270.1065,351.2931, 197.8492, 345.9063,-0.008323669, -0.02825928, 0.001861572,-0.01391602, 0.002624512, -0.01678467
08:32:25.994 AM,113.9984, 130.7828, -270.0923,351.3128, 197.864, 345.9279,-0.03141022, 0.02096558, 0.01422119,0.01968384, 0.0148468, 0.02160645
08:32:26.005 AM,113.9714, 130.742, -270.0853,351.3112, 197.8782, 345.9132,-0.02697754, -0.04086304, 0.006988525,-0.001556396, 0.01412964, -0.01470947
08:32:26.016 AM,114.0043, 130.7314, -270.1047,351.3057, 197.8582, 345.9089,0.0328598, -0.0105896, -0.01937866,-0.005554199, -0.01994324, -0.004364014
08:32:26.027 AM,113.9778, 130.7484, -270.0802,351.3153, 197.8748, 345.9184,-0.02644348, 0.01704407, 0.02444458,0.009643555, 0.01657104, 0.009521484
08:32:26.039 AM,113.9707, 130.7076, -270.0834,351.3061, 197.8762, 345.9008,-0.007156372, -0.04078674, -0.003143311,-0.009216309, 0.001403809, -0.01760864
08:32:26.050 AM,113.9646, 130.7218, -270.0733,351.315, 197.8797, 345.9121,-0.006072998, 0.01417542, 0.0100708,0.00894165, 0.00352478, 0.0112915
08:32:26.061 AM,113.9559, 130.7299, -270.07,351.3116, 197.8853, 345.9109,-0.008682251, 0.008087158, 0.003326416,-0.003387451, 0.005569458, -0.001159668
08:32:26.072 AM,113.9922, 130.7135, -270.0914,351.2995, 197.8626, 345.9005,0.03627777, -0.01635742, -0.02142334,-0.01217651, -0.0226593, -0.01046753
08:32:26.084 AM,113.9749, 130.7145, -270.0695,351.2941, 197.8738, 345.9027,-0.01725006, 0.0009765625, 0.02185059,-0.005340576, 0.01121521, 0.002227783
08:32:26.095 AM,113.9686, 130.7417, -270.0686,351.3016, 197.8762, 345.9129,-0.006340027, 0.02723694, 0.0009155273,0.007476807, 0.002349854, 0.01025391
08:32:26.106 AM,113.9608, 130.7006, -270.0708,351.3104, 197.8812, 345.9043,-0.007820129, -0.0411377, -0.002197266,0.008758545, 0.004989624, -0.008605957
08:32:26.117 AM,114.0072, 130.7459, -270.0803,351.3121, 197.8558, 345.924,0.04646301, 0.04533386, -0.009490967,0.00177002, -0.02534485, 0.0196228
08:32:26.128 AM,113.9982, 130.727, -270.0939,351.3103, 197.8616, 345.9164,-0.009033203, -0.01893616, -0.01358032,-0.001800537, 0.005722046, -0.007537842
08:32:26.139 AM,113.9547, 130.6982, -270.0747,351.3152, 197.8856, 345.9095,-0.04351044, -0.02879333, 0.01916504,0.00491333, 0.02406311, -0.006958008
08:32:26.151 AM,113.9678, 130.6887, -270.0822,351.3088, 197.8769, 345.904,0.01316071, -0.009475708, -0.007415771,-0.006469727, -0.008728027, -0.005432129
08:32:26.163 AM,114.0028, 130.7113, -270.1033,351.3068, 197.8588, 345.9098,0.03491211, 0.02259827, -0.02111816,-0.001953125, -0.01808167, 0.005767822
08:32:26.173 AM,113.9859, 130.7201, -270.0893,351.3197, 197.8691, 345.9212,-0.01681519, 0.008728027, 0.01394653,0.01290894, 0.01026917, 0.01144409
08:32:26.184 AM,114.0074, 130.6709, -270.1002,351.3226, 197.8604, 345.9111,0.02145386, -0.0491333, -0.01089478,0.002868652, -0.008636475, -0.01016235
08:32:26.195 AM,114.0177, 130.7047, -270.1152,351.3196, 197.8527, 345.9176,0.01029205, 0.03381348, -0.01495361,-0.002960205, -0.007781982, 0.006530762
08:32:26.206 AM,114.0137, 130.7358, -270.103,351.3052, 197.853, 345.9222,-0.003959656, 0.03108215, 0.01217651,-0.01446533, 0.0003051758, 0.004638672
08:32:26.218 AM,113.9873, 130.7091, -270.0941,351.3141, 197.8685, 345.9176,-0.026474, -0.02668762, 0.00894165,0.00894165, 0.01551819, -0.004669189
08:32:26.228 AM,114.0219, 130.7788, -270.0868,351.3032, 197.8535, 345.9311,0.03466034, 0.06962585, 0.007232666,-0.01092529, -0.01495361, 0.01348877
08:32:26.240 AM,114.014, 130.7559, -270.0867,351.3082, 197.8595, 345.9259,-0.007881165, -0.02285767, 0.0001220703,0.005004883, 0.005966187, -0.005157471
08:32:26.251 AM,114.0056, 130.7316, -270.0795,351.3077, 197.8656, 345.9208,-0.008422852, -0.02432251, 0.007171631,-0.0004882813, 0.006134033, -0.005065918
08:32:26.263 AM,114.0004, 130.7577, -270.0797,351.3038, 197.8677, 345.9213,-0.005172729, 0.02607727, -0.000213623,-0.003875732, 0.002105713, 0.0004882813
08:32:26.273 AM,114.0058, 130.7468, -270.0842,351.3065, 197.8671, 345.9192,0.005363464, -0.01081848, -0.004486084,0.002655029, -0.0006713867, -0.002166748
08:32:26.285 AM,114.02, 130.7502, -270.0836,351.3117, 197.8638, 345.9261,0.01418304, 0.003311157, 0.0006713867,0.005249023, -0.003234863, 0.006958008
08:32:26.296 AM,114.0008, 130.7748, -270.0761,351.3021, 197.8733, 345.9221,-0.01916504, 0.02467346, 0.007476807,-0.009674072, 0.009475708, -0.003997803
08:32:26.307 AM,114.0162, 130.7826, -270.0797,351.296, 197.8655, 345.9228,0.01535034, 0.0078125, -0.003570557,-0.006072998, -0.007843018, 0.0006408691
08:32:26.318 AM,114.0323, 130.7786, -270.0886,351.3031, 197.8589, 345.9259,0.01616669, -0.004013062, -0.008911133,0.007141113, -0.006561279, 0.003173828
08:32:26.329 AM,114.0309, 130.7693, -270.0954,351.3079, 197.8543, 345.9229,-0.001419067, -0.009307861, -0.006835938,0.00479126, -0.004623413, -0.00302124
08:32:26.340 AM,114.0011, 130.7461, -270.0837,351.2953, 197.8701, 345.9074,-0.02985382, -0.02320862, 0.01171875,-0.01266479, 0.01582336, -0.01550293
08:32:26.352 AM,114.0083, 130.7695, -270.0724,351.3077, 197.8711, 345.9265,0.007194519, 0.02337646, 0.01126099,0.01242065, 0.0009613037, 0.01913452
08:32:26.362 AM,114.008, 130.7276, -270.0914,351.3089, 197.871, 345.9056,-0.0002975464, -0.04188538, -0.01901245,0.001220703, -0.0001068115, -0.02093506
08:32:26.374 AM,114.0059, 130.7686, -270.0766,351.3003, 197.8719, 345.9162,-0.002044678, 0.04101563, 0.01486206,-0.008636475, 0.0009918213, 0.0105896
08:32:26.385 AM,113.9595, 130.7217, -270.0556,351.2915, 197.8901, 345.9002,-0.04641724, -0.04695129, 0.02093506,-0.008789063, 0.01818848, -0.01602173
08:32:26.396 AM,113.9561, 130.7187, -270.072,351.311, 197.8929, 345.9044,-0.003364563, -0.003005981, -0.01635742,0.01953125, 0.002731323, 0.004272461
08:32:26.407 AM,113.9773, 130.7364, -270.0761,351.3043, 197.8802, 345.9087,0.02120972, 0.0177002, -0.004150391,-0.006713867, -0.01271057, 0.004211426
08:32:26.419 AM,113.952, 130.7348, -270.0544,351.2968, 197.8937, 345.9073,-0.02529907, -0.001586914, 0.02178955,-0.007446289, 0.01350403, -0.001403809
08:32:26.429 AM,113.9863, 130.7351, -270.0878,351.3005, 197.8731, 345.9029,0.03420258, 0.0003204346, -0.03347778,0.003662109, -0.02059937, -0.004333496
08:32:26.441 AM,113.9804, 130.713, -270.0885,351.3123, 197.8779, 345.9012,-0.005859375, -0.02207947, -0.0006713867,0.0118103, 0.004867554, -0.00177002
08:32:26.452 AM,113.9753, 130.7447, -270.0712,351.3073, 197.8796, 345.9131,-0.005104065, 0.03167725, 0.01730347,-0.005065918, 0.001693726, 0.01190186
08:32:26.463 AM,113.9641, 130.7259, -270.0843,351.3143, 197.8844, 345.9037,-0.01118469, -0.01878357, -0.01312256,0.007049561, 0.004760742, -0.009399414
08:32:26.474 AM,113.9609, 130.729, -270.0819,351.3164, 197.8863, 345.9058,-0.003196716, 0.003128052, 0.002380371,0.002075195, 0.001876831, 0.002166748
08:32:26.486 AM,113.9523, 130.7227, -270.0699,351.3078, 197.8896, 345.9032,-0.008605957, -0.006286621, 0.01205444,-0.008605957, 0.003311157, -0.002624512
